#{"t_start": 1676499012.198045, "env_id": "NetworkManagement-v1"}
r,l,t
-318.328,30,1232.313704
-313.665,30,1233.3687
-315.209,30,1234.570116
-330.172,30,1235.684171
-329.074,30,1236.928303
-310.841,30,1238.106528
-311.512,30,1239.507313
-294.218,30,1240.900576
-313.018,30,1242.632029
-301.736,30,1244.362139
-334.192,30,1245.607547
-306.385,30,1246.917197
-312.498,30,1248.251823
-326.454,30,1249.382888
-311.698,30,1250.668311
-317.922,30,1252.47948
-322.747,30,1253.523093
-322.757,30,1254.617022
-326.49,30,1255.734514
-296.165,30,1256.902617
-325.477,30,1258.085133
-314.533,30,1259.213005
-320.336,30,1260.349607
-327.594,30,1261.452812
-336.965,30,1262.544111
-308.977,30,1263.624554
-329.302,30,1264.70938
-319.253,30,1265.849962
-298.166,30,1266.975586
-316.761,30,1268.050828
-310.538,30,1269.14993
-299.507,30,1270.230501
-315.849,30,1271.307847
-340.178,30,1272.399128
-328.694,30,1273.544973
-323.294,30,1274.722472
-349.06,30,1275.825433
-310.363,30,1276.942826
-307.868,30,1278.027245
-313.72,30,1279.158497
-318.394,30,1280.259391
-336.337,30,1281.330867
-313.721,30,1282.478581
-337.128,30,1283.619163
-292.992,30,1284.687268
-298.555,30,1287.963331
-324.768,30,1289.048756
-324.28,30,1290.167001
-322.562,30,1291.286214
-306.366,30,1292.348752
-333.273,30,1293.504656
-329.583,30,1294.721299
-344.468,30,1296.00822
-322.529,30,1297.245631
-308.63,30,1298.323054
-329.927,30,1299.358636
-317.587,30,1300.404867
-321.74,30,1301.522603
-335.98,30,1302.585968
-290.003,30,1303.630953
-321.226,30,1304.719309
-311.724,30,1305.81406
-320.355,30,1306.909526
-315.026,30,1308.022156
-311.253,30,1309.132627
-310.686,30,1310.298353
-315.099,30,1311.531051
-313.951,30,1312.768827
-322.109,30,1313.868627
