#{"t_start": 1676302408.6710882, "env_id": "NetworkManagement-v1"}
r,l,t
-112.744,30,187.660008
-108.462,30,187.831665
-98.505,30,188.024342
-127.746,30,188.195102
-101.238,30,188.366647
-103.618,30,188.558335
-134.724,30,188.729325
-143.604,30,188.900264
-96.144,30,189.091107
-100.499,30,189.262397
-103.749,30,189.433719
-62.466,30,189.604743
-87.886,30,189.796469
-136.727,30,189.968093
-36.248,30,190.139344
-56.745,30,190.329724
-66.201,30,190.500902
-79.522,30,190.67222
-85.523,30,190.862759
-81.933,30,191.033247
-78.238,30,191.204714
-90.76,30,191.376627
-62.288,30,191.568593
-128.925,30,191.739481
-60.812,30,191.910873
-87.959,30,192.102037
-75.315,30,192.27354
-171.716,30,192.445861
-51.766,30,192.637452
-102.95,30,192.809107
-74.871,30,192.981284
-83.796,30,193.151841
-68.015,30,193.343252
-100.17,30,193.51528
-80.445,30,193.68619
-97.233,30,193.876734
-106.081,30,194.047963
-86.365,30,194.219193
-53.624,30,194.409891
-52.987,30,194.580864
-68.322,30,194.750836
-33.052,30,194.921451
-120.603,30,195.113342
-55.987,30,195.284422
-32.624,30,195.455637
-82.856,30,195.645474
-8.466,30,195.816476
-72.365,30,195.987084
-90.401,30,196.177763
-4.195,30,196.349182
-22.264,30,196.520337
-20.765,30,196.691421
-1.089,30,196.883465
-63.921,30,197.055522
-33.919,30,197.226673
13.274,30,197.417626
-36.613,30,197.588512
-72.801,30,197.759424
-30.66,30,197.951459
-31.036,30,198.123647
-3.721,30,198.295899
12.724,30,198.468555
20.035,30,198.659492
-9.64,30,198.8316
56.912,30,199.002978
-49.297,30,199.19597
-78.645,30,199.367504
-4.459,30,199.539825
-31.216,30,199.732101
-76.847,30,199.904884
-2.893,30,200.076653
42.12,30,200.249362
-41.026,30,200.440852
1.724,30,200.61225
-17.588,30,200.784174
4.018,30,200.975868
10.059,30,201.14758
-25.286,30,201.319
78.184,30,201.510514
0.483,30,201.682547
20.728,30,201.85443
-9.5,30,202.025321
-56.827,30,202.216979
59.754,30,202.388892
45.043,30,202.560749
52.429,30,202.751897
47.336,30,202.923985
99.235,30,203.096919
39.316,30,203.288066
42.87,30,203.459299
52.563,30,203.63117
77.053,30,203.802624
61.956,30,203.995003
78.385,30,204.166727
17.218,30,204.338262
10.281,30,204.529899
42.615,30,204.701756
44.796,30,204.873756
70.432,30,205.0655
60.816,30,205.238063
55.47,30,205.409381
